Mã số ID,count,blank,calculate,char,character,eliminate,file,filename,list,matrix,outstr,pointer,position,print,process,redundant,remove,result,reverse,space,word,effort,grad
2113290,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,1.0
2014773,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2011169,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,2.0
2012430,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2152170,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2111538,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2013369,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2014289,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2110029,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2152112,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2110546,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
1914022,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2153390,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,5.0
2115337,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2113928,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,10.0
2152674,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.3333333333333333,10.0
2112200,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2152483,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.3333333333333333,10.0
2110866,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2115036,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2152097,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,3.0
2152646,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2153214,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.2,6.0
2153431,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2153158,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2114607,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2114988,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2153390,2.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2114094,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2112953,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,7.0
2114303,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2153258,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2153214,2.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.4,8.0
2153650,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,10.0
2010448,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,1.0
2012920,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.3333333333333333,8.0
2152691,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2111617,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2112542,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2153214,3.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.6,8.0
2153214,4.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.8,9.0
2115386,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,1.0
2013917,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,6.0
2110352,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,8.0
2110051,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,10.0
2110540,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2153414,2.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2113623,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,10.0
2110457,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2152337,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2114628,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2110051,2.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2153567,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,4.0
2013484,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.3333333333333333,6.0
2113623,2.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2115129,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2114278,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2111128,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2113619,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2115177,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2112394,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,10.0
2110667,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2110098,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.3333333333333333,8.0
2111063,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,1.0
2112394,2.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2115040,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2110479,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,10.0
2111666,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2110451,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2153758,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2152262,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.5,7.0
2152503,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2111213,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
2110196,2.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,0.6666666666666666,10.0
2152016,1.0,0.1827347184890877,0.0,0.4077155954332282,0.48331784126400335,0.1827347184890877,0.0,0.0,0.13590519847774274,0.0,0.3106824107113598,0.13590519847774274,0.0,0.0,0.1553412053556799,0.3654694369781754,0.1827347184890877,0.1553412053556799,0.0,0.4077155954332282,0.13590519847774274,1.0,10.0
